source_id	subject_id	session_id	bold_num	t1w_num	t2w_num	bold_size	t1w_size	bold_duration_total	bold_duration_mean	bold_voxels_total	bold_voxels_mean	bold_tasks	bold_timepoints	bold_trs	datatypes
ds000201	sub-9067	ses-2	5	1	0	755849116	53129278	2966.0	593.2	3817472	763494.4	arrows,faces,hands,rest,sleepiness	1054	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9068	ses-1	5	1	1	912780349	61164370	2964.0	592.8	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1053	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9068	ses-2	5	1	0	904643562	59936444	2934.5	586.9	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1043	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9069	ses-1	5	1	1	855097415	50987575	3059.0	611.8	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1085	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9069	ses-2	5	1	0	875999750	52232427	3059.0	611.8	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1085	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9070	ses-1	5	1	1	892174485	56886183	3086.0	617.2	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1094	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9070	ses-2	5	1	0	807049808	53911574	3115.5	623.1	3817472	763494.4	arrows,faces,hands,rest,sleepiness	1104	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9071	ses-1	5	1	1	876072511	57786358	3018.5	603.7	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1072	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9071	ses-2	5	1	0	881212806	55736405	3022.5	604.5	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1073	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9072	ses-1	5	1	1	941998426	53584643	3228.0	645.6	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1141	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9072	ses-2	5	1	0	847213247	54898342	2970.5	594.1	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1055	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9073	ses-1	5	1	1	832923538	61244019	2905.5	581.1	3817472	763494.4	arrows,faces,hands,rest,sleepiness	1034	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9073	ses-2	5	1	0	827006709	61529512	2938.5	587.7	3817472	763494.4	arrows,faces,hands,rest,sleepiness	1045	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9074	ses-1	5	1	1	920190991	54931110	3203.0	640.6	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1133	{"2.5":2,"3.0":3}	anat,beh,func
ds000201	sub-9074	ses-2	5	1	1	853498088	54718356	3035.0	607.0	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1077	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9075	ses-1	5	1	1	941104462	64159511	3041.0	608.2	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1079	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9075	ses-2	5	1	0	941991353	63538600	3020.0	604.0	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1072	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9076	ses-1	5	1	1	797011362	59217065	2950.5	590.1	3817472	763494.4	arrows,faces,hands,rest,sleepiness	1050	{"2.5":2,"3.0":3}	anat,beh,fmap,func
